sentiment,text
4,@TraceCyrus R you gonna go on tour with MILEY. Break a leg 
4,16/06/09: the day I discovered the animal collective  #squarespace
4,"@alieninmusic also, what adds to the excitement besides the album title and tracklisting is the excitement of other fans "
4,@LindseySage sounds good to me 
4,@chalovesomeone i just got it! let's learn together! 
4,Getting the Latest iPhone 3G S on Friday! I'm like a BIG kid! Can't wait! Woo Haaaa! Best Phone/device/Gadget in the World 
4,rewatched Cars movie.. Aaaa.. Miss Cars! Especially Lightning Mcqueen. 
4,@jasonevers it???s actually a ligature for a &amp; e pronounced like the o in on; no I didn't Wikipedia this so you might want to check there 
4,We're off for a day of fun at the Seattle zoo today. 
4,"@dreamtubes LOL awww but surely you're allowed one? IE: me, I'm the non fattening version! "
4,@DayNese umm I had them put an ice machine in the dressing room and aint no way I'm missin ur preformance 
4,Ah but yet God is with me all the way. He is a great God. 
4,is excited about MAC cosmetics 25% online sale!  Somebody stop me!   *Sharon * ;-)
4,@eBeth @ShoeGal007 Merci madames!! Je suis tr??s hereuxe!!  So great cuz this will help boost quite a lot of young filmmakers... 
4,i think noodles are staple food 
4,"A Thank you to Michigan and Battle Creek, What a wonderful day! This is why I live here, Enjoy Summer "
4,jah vou indo... aula de qu??mik agora!!! SACOOO... I going back... Bye... kiss call me!!! 
4,@roystern09 Same to you old Friend  ( star wars quote)
4,"@kennethson coming in with the bad Dad jokes, is there something you want to announce? "
4,@Yejoo you are tweeting the wrong person 
4,morning people. 
4,@jimjohnmarks Touche! (As in &quot;two-shay!&quot;) 
4,@brianzwolinski where are you going?? STL? 
4,"@kirstiealley Have a nice flight, be safe. "
4,watching leah and the boys play with the trains...easy day only 2 kids 
4,@babilorentz You're welcome 
4,@smileymiles http://twitpic.com/7jiad - Aaaawww love you Miley 
4,@kirstiealley that is so the truth 
4,going to visit mr. legge 
4,@mushroomization the dragon in my tummy... 
4,Back in the rockies ready for mountain air 
4,"@pay_tricia hmm,cari aja di google search : &quot;free download twitterberry&quot; ato enggak pake app yang ada di BB nya "
4,@joepavlo  I am very jealous 
4,"@TiNa1901 well,im at work.super bored!haha what time is it where u live? here's 9am!just startin the day "
4,@RealCassie &amp; @JoshuaAJones you're both welcome &amp; I hope you're both having a pleasant day 
4,is beaming with pride over Brian's graduation today  GOOD JOB SWEETIE!!!
4,bah my fingers dont work. That should be ESXi 
4,"Now that the house cleaning is done.  Time to shower, get dressed and eat.  I'm starving "
4,brand new 8GB ipod touch for sale! at reduced price of course. 
4,"@moriddim don't worry, there's a curve "
4,should not be up atm but i am talking to some friends 
4,"@AllyBrock you're going? Aw yay, yea I see the message. Def gonna call you! "
4,happy birthday jackiee i love you best friend 
4,@Kristan_B you are an expensive influence this week 
4,"just finished working out, now going to see my grandma.. shes making great strides!! God is Good!! "
4,@andrewyit goodluck for your exams! 
4,@divinest HUGGG! thanks 
4,@jasonstoltzfus Ah gotcha-still cool! they're amazing-good to see them blowin' up 
4,@MiriamCheah You are gonna have an awesome time there! I've had a few mates go there as I'm uber jealous. Well done once again!!!! 
4,@Sharonyy Haha your right  I haven't even thought of that xD
4,@Boogaloo1 absolutley should looks great 
4,"It's very quiet over here, everybody is working at max. speed! That's the way we like it "
4,Morning all. Much better today. Thinking @mylundstrom keeps bringing home germs from preschool. 
4,@marathon_photos I'll give you a wave on sunday 
4,"OK Flex3 may be a cool thing. So um yeah @crowpismo, I'm getting to liking it "
4,@RevTwila thankkkyoooou! 
4,Hello!  Check out my latest health video on YouTube on Shoulder Pain: http://ping.fm/lEwoY  I think I'm getting the hang of it. 
4,gloomy day = good shopping 
4,"@adwal I love #bacon. Like, seriously. Addicted. Don't let the white pants fool you. #140conf. "
4,Happy Birthday @MsSdot and of course my first love 2Pac 
4,Gonna go get ready. BCC. Manda and I are listening to the new JB CD 
4,"There was no customers at all at the shop in Ikebukuro. But when I walked into that shop, they said they have iPhones.  I was amazed."
4,@annemai Maybe I'll get to actually meet you at this conference  #140conf
4,"@rikycoh did u just tweet mizdayenet? feel better, sending you twishes "
4,"@cindolce awe........thanks sweets!! Thank you for all your advice, I owe you!! "
4,Another beautiful day today!ATL is doing real good right now considering the crazy weather we have sumtimes.oatmeal n turkey bacon mmmm 
4,@mateoviento Thx 4 the mention. 
4,"@MadgeC haha... nah, I'm all well and good....    How's you?"
4,@benlimphoto hahaha... no worries! bring it on!!  I have ALOT of emails so dont feel too discouraged. Some require lots n lots of time 
4,@cdease god luck this week ... miss you 
4,"@fverswijver Yeah, it's a real pain in the arse. The exercices seem to go quite fluently tho. "
4,in sunny Greece! 
4,@ravidreams orutharuku onnu pudikathunu therinja.. athai rendu time senjathanae oru thirupthi &quot;????????????????????? ???????????????????????????????????? ????????????????????? feeling  &quot;
4,Hey Tiffany!  
4,I'm &quot;too important&quot; for a meeting? Someone's pulling my leg... 
4,The holidays are not far away  yipppiiiieee
4,world! any way mate.. Nice talking to ya.. gotta go it's 12.08am here.. see ya soon  take care 
4,Going to be live at the new Beer Barrel from 4:15-5:30 giving away goodies 
4,good morning peoples...bom dia 
4,You just started it with one 
4,I still didn't copy the calendars -.- I willl definitely fail 
4,Is soooo Happy cos things have changed .. and 4 the better 
4,"If you use the Washing Ball from BIOCERA, your clothes will come out soft and clean.  If you're interested check out www.biocera.com."
4,@valkyrierisen At least I had my toast and jelly whilst doing this  Still raging about last night's raid?
4,Only 13 weeks until Graduation 
4,Song of the day: outta here by esmee denters-- a tribute to wanting to take off these pants w a hole in them 
4,@meaningoftruth @chrys73 ahhahah u 2 are exaggerated 
4,Vote for the Teen Choice Awards! 
4,@watergirly Hope you get it. I did a research paper on PCSO and related  the study to GIS mapping. Good luck but I know u don't need it 
4,"@beberlei Just for fun, visiting my brother and hanging out "
4,"Signed up my hubby and I to Otakon in Maryland this year! Can't wait, never been. "
4,"@Martello26 awesome, it looks like I'm going to be a tourist for a few hours before the Summit starts "
4,Great cooking class! Amazing brother! Tolerant mother! Laid back father! Loving friends! Today is super!!! 
4,opening tonight   http://mfaphoto.schoolofvisualarts.edu/thesis2009/index.php
4,I've been having a lot of fun with find awk sed and grep 
4,Moving in today for my NCSA job. Wish me luck! 
4,"@GOOalicious No, I don't eat tv dinners "
4,Realized twitter is pointless if u only have 1follower! I think you know who you are 
4,@webandflow check out www.takethewalk.net you can be generous on there 
4,YAY! It's sunny out!! Hopefully the island will be a smidge busy 
4,"Mickey D's with kacy, dext, Gabby, amanda, and lauren "
4,@MissRooWoods Zachary Quinto is tasty! x 
4,@AcrossTheSkies Thanks for that haha.  The randoms do seem a bit rigged though.
4,@psculthorpe  Happy Birthday- hope the beer was Tiger 
4,Found this TechCrunch post very interesting. Tweets and ReTweets help drive online traffic. Viral is good  http://bit.ly/qz2Bm
4,@arjwiz no i don't think so.i think he retweeted that. don't get too jealous 
4,just saw Sunshine Cleaning. pretty good movie. the cut scenes are 'missing' 
4,Addicted to @THEmandymoore 's i could break your heart any day of the week 
4,Good to be home after a great weekend...now I get to hang with my honey @bunnyprincessa 
4,UGH!!! I weigh freggin 166 but 166 has never looked so damn sexxxy 
4,Loving freelancer writers...they are always such a mystery and I love googling them 
4,168 followers thats awesome lol 
4,"@ohhaiicoist ahh, thanks  it was amazinngg!! I met them  "
4,@ssowy I have cookie-brownies. Your move. 
4,"i want to have someone to sit silently with, sip hot coffee and have the best conversation of my life without uttering a word "
4,@cvilma1023 You won't even know I'm gone lol 
4,"Tried out 24 Hour Fitness this morning, no wait or pressure to get off the treadmill. Better than the rec centers "
4,My four cousins are arriving today!! Trying to catch up with editing before they get here 
4,@thisgoodlife I guess it's a good thing coffee effects me like it does! 
4,That should give you happy thoughts 
4,"my computer is fuckkeeddddd. jiu jitsu 11 - 1, running some errands then hopefully test driving some cars with the parents "
4,i'm going to paint. and julie's picking me up. and of course she's late. 
4,At least you still have Twitter  
4,"@wiifitgirl I've threatened to wrestle others for it, but you might beat me. "
4,Good morning everybody 
4,Little Larry's baby was born  yay!!
4,"going to the bank and starbucks for Heidi. I don't mind too much, shels buying mine too.  free coffeez!"
4,@PurplePyroPixie I love your glass painting 
4,@gothammedia  He claims not...
4,still at melissas house... ur slow melissa!!! 
4,"@eftspiritcoach Good morning, Andy...it's so nice to see you here on Twitter.  "
4,"So, if you find yourself wanting from wall outlets... http://bit.ly/ghQS6 Later... "
4,Happy Birthday to @ginger08! Hope it's a great one 
4,bought jonas brothers new album yesterday loving all the songs 
4,@maydbs Frank Sinatra is the Boss!    I had a Frankie day yesterday!
4,i hate chemistry D:   yeah yeah yeahs - it's blitz...good revision aid. i can't stop listening 
4,"@Habs_babe40 ohhh britty, why dont you go read a book or something and beauty convos to the blondes  jokkkkes love ya."
4,@jellybeanhorror lol we'll just take you with us! we'll work out how we're getting there and bring you with 
4,Good morning @Shane_Chandler ! Isn't it a beautiful day? 
4,@coollike i had seen them all but 3.. so really it was a waste of a day.. but thank you for your entertainment its much apreciated XD 
4,..off to do some housework and rock to the iPod!!  Tweet ya's later!!  
4,@suzannewilliams Meeting Jack Canfield and learning from him in person 
4,here I am 
4,@takingbackbambi Thank you  x
4,"@PattiDeNucci Nah, there's a few others.    How did you hear about it?"
4,@MsKnitSox u should be - it's great!!! So cool about the friendships! I need a vip pic where it's just me my girls &amp; New Kids  Awesome
4,@taylorswift13 It's National Listen To Taylor Swift Day 
4,I want a MacBook...or a laptop...please. 
4,"@amygumenick Oh hun, i hope you found the doggie toy "
4,@vanwas I think @perrij3 and I do need to Plan a Journey over that way soon! I could Surely use some time away! hahaha 
4,@Shondoyt Hello there 
4,Im TwenTy years old TodaY!! 
4,@ThomasOvesen 'Get it Shawty&quot;  LLOYD @ Sanctuary tonight.. come and check him out
4,@OfficialBabyV Good Morning. How are you this fine day? lol 
4,"@pjredd Good morning to you  I'm so tired LOL I get old , hehe how's you?"
4,@jonasbrothers Your Album is AWESOME!! DDD World War III is AWESOME!! Props to Nick 
4,good morning my fellow twitterers! 
4,knows that there is something not quite right about this one... not quite right at all. He laughs and makes no sense. At least he's happy 
4,"http://gr88.tumblr.com/ If you can set up a proxy, please do. "
4,busy bee 
4,"297 followers!! thats 23 more than yesterday...well say hello,im friendly and i follow back...lol. who's gonna be 300? "
4,"@char_x3 nothing, i just crashed with my hand against my lamp and it hurts like hell, because the lamp is so hot!  im dumb. hbu?"
4,And I knew she couldn't so she had to believe me 
4,"@cpmomcat Oh, OK.  Thanks for the explanation! I was completely clueless! "
4,Today is my 200th update 
4,"@zigzackly Hey, Peter. You are a hard man to get a direct response from "
4,"tends the oregano, basil, mint and rosemary growing in the garden - my hands now smell great "
4,"@Aerodynamix Thanks! Yeah, much on both counts! It's really fabo &amp; will help boost quite some young filmmakers...so great alround! "
4,on my way to #ndc I'm putting my hope in the timeliness of the swedish rail system 
4,@happilybarefoot Have fun! 
